DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202310;1;RR;10069;ITAU;24;18835,14
202310;1;RR;52058;NUBANK;170;116533,69
202310;1;RR;30379;SANTANDER;27;16074,83
202310;1;RS;51750;BANCO SICOOB;8;7197,22
202310;1;RS;49906;BB;249;137720,74
202310;1;RS;30290;BMG;547;463155,39
202310;1;RS;10045;BRADESCO;422;314632,59
202310;1;RS;49944;BTG PACTUAL;1056;815649,08
202310;1;RS;52072;C6 BANK;183;123948,49
202310;1;RS;51626;CAIXA ECONÔMICA FEDERAL;677;429588,03
202310;1;RS;2466552;CC SICOOB VALE SUL;1;783,28
202310;1;RS;78825270;CCLA MAXI ALFA;3;2962,98
202310;1;RS;2090126;CCLA SICOOB VALCREDI SUL;1;2691,12
202310;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1289,26
202310;1;RS;78862083;COOP NOVOS CAMPOS;1;4203,69
202310;1;RS;51884;INTER;2106;1562955,55
202310;1;RS;10069;ITAU;571;403349,63
202310;1;RS;52058;NUBANK;3112;2070625,65
202310;1;RS;30379;SANTANDER;611;393623,85
202310;1;RS;3632872;SICOOB CREDISUL;2;2169,42
202310;1;RS;51011;VOTORANTIM;43;42143,48
202310;1;SC;51750;BANCO SICOOB;15;9112,48
202310;1;SC;49906;BB;150;89787,66
202310;1;SC;30290;BMG;256;208161,60
202310;1;SC;10045;BRADESCO;282;199840,89
202310;1;SC;49944;BTG PACTUAL;560;453175,14
202310;1;SC;52072;C6 BANK;96;72343,57
202310;1;SC;51626;CAIXA ECONÔMICA FEDERAL;230;162246,87
202310;1;SC;85291086;CC LITORÂNEA;4;3197,99
202310;1;SC;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1256,70
202310;1;SC;86829827;CCLA DO VALE;2;2365,84
202310;1;SC;78825270;CCLA MAXI ALFA;18;26357,90
202310;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;1082,82
202310;1;SC;51884;INTER;989;838126,84
202310;1;SC;10069;ITAU;250;198560,04
202310;1;SC;52058;NUBANK;1516;1051176,12
202310;1;SC;30379;SANTANDER;228;159142,20
202310;1;SC;51011;VOTORANTIM;25;24963,34
202310;1;SE;51750;BANCO SICOOB;1;1039,97
202310;1;SE;49906;BB;78;40203,20
202310;1;SE;30290;BMG;131;92505,00
202310;1;SE;10045;BRADESCO;88;59429,73
202310;1;SE;49944;BTG PACTUAL;260;196399,10
202310;1;SE;52072;C6 BANK;30;24276,24
202310;1;SE;51626;CAIXA ECONÔMICA FEDERAL;165;115120,16
202310;1;SE;51884;INTER;607;411572,67
202310;1;SE;10069;ITAU;75;58597,87
202310;1;SE;52058;NUBANK;841;509886,91
202310;1;SE;30379;SANTANDER;102;69812,62
202310;1;SE;51011;VOTORANTIM;4;2080,28
202310;1;SP;51750;BANCO SICOOB;25;19541,09
202310;1;SP;49906;BB;1262;744939,32
202310;1;SP;30290;BMG;3197;2536190,16
202310;1;SP;10045;BRADESCO;4225;2803147,68
202310;1;SP;49944;BTG PACTUAL;6667;5142496,73
202310;1;SP;52072;C6 BANK;1232;793256,37
202310;1;SP;51626;CAIXA ECONÔMICA FEDERAL;2539;1660300,35
202310;1;SP;51884;INTER;11517;8633570,01
202310;1;SP;10069;ITAU;5998;4209119,11
202310;1;SP;52058;NUBANK;20442;13117903,72
202310;1;SP;30379;SANTANDER;4925;3380188,47
202310;1;SP;3632872;SICOOB CREDISUL;1;608,17
202310;1;SP;51011;VOTORANTIM;237;204472,94
202310;1;TO;51750;BANCO SICOOB;1;387,71
202310;1;TO;49906;BB;68;30752,77
202310;1;TO;30290;BMG;60;34729,93
202310;1;TO;10045;BRADESCO;57;37920,35
202310;1;TO;49944;BTG PACTUAL;105;71428,51
202310;1;TO;52072;C6 BANK;17;11380,88
202310;1;TO;51626;CAIXA ECONÔMICA FEDERAL;51;33748,42
202310;1;TO;51884;INTER;261;181317,00
202310;1;TO;10069;ITAU;51;41039,51
202310;1;TO;52058;NUBANK;446;264112,90
202310;1;TO;30379;SANTANDER;27;15977,31
202310;1;TO;51011;VOTORANTIM;1;585,91
202310;2;AC;49906;BB;42;532481,79
202310;2;AC;17351180;BCO TRIANGULO S.A.;36;51858,64
202310;2;AC;10045;BRADESCO;9;31475,33
202310;2;AC;51626;CAIXA ECONÔMICA FEDERAL;23;48550,07
202310;2;AC;10069;ITAU;19;77770,12
202310;2;AC;30379;SANTANDER;34;169757,21
202310;2;AC;51011;VOTORANTIM;7;63198,53
202310;2;AL;49906;BB;96;424289,92
202310;2;AL;17351180;BCO TRIANGULO S.A.;39;46406,45
202310;2;AL;10045;BRADESCO;41;342452,33
202310;2;AL;49944;BTG PACTUAL;5;17558,75
202310;2;AL;51626;CAIXA ECONÔMICA FEDERAL;92;130971,85
202310;2;AL;51884;INTER;9;56692,95
202310;2;AL;10069;ITAU;208;704468,09
202310;2;AL;30379;SANTANDER;198;892115,01
202310;2;AL;51011;VOTORANTIM;21;112384,65
202310;2;AM;49906;BB;77;588493,67
202310;2;AM;17351180;BCO TRIANGULO S.A.;77;92398,61
202310;2;AM;10045;BRADESCO;229;2694447,67
202310;2;AM;49944;BTG PACTUAL;10;40860,82
202310;2;AM;51626;CAIXA ECONÔMICA FEDERAL;50;68586,57
202310;2;AM;51884;INTER;12;76205,13
202310;2;AM;10069;ITAU;206;559474,71
202310;2;AM;30379;SANTANDER;282;1385751,87
202310;2;AM;51011;VOTORANTIM;21;168309,67
202310;2;AP;49906;BB;63;431242,01
202310;2;AP;17351180;BCO TRIANGULO S.A.;9;12697,26
202310;2;AP;10045;BRADESCO;17;150498,73
202310;2;AP;49944;BTG PACTUAL;2;5192,70
202310;2;AP;51626;CAIXA ECONÔMICA FEDERAL;10;7750,73
202310;2;AP;51884;INTER;1;2109,36
202310;2;AP;10069;ITAU;27;76714,91
202310;2;AP;30379;SANTANDER;48;329841,38
202310;2;AP;51011;VOTORANTIM;2;4822,36
202310;2;BA;49906;BB;475;3217651,33
202310;2;BA;13009717;BCO DO EST. DE SE S.A.;2;3290,59
202310;2;BA;17351180;BCO TRIANGULO S.A.;124;166268,00
202310;2;BA;10045;BRADESCO;372;4150202,20
202310;2;BA;49944;BTG PACTUAL;12;37084,49
202310;2;BA;51626;CAIXA ECONÔMICA FEDERAL;332;433122,39
202310;2;BA;51884;INTER;23;85281,48
202310;2;BA;10069;ITAU;1006;3076635,22
202310;2;BA;30379;SANTANDER;1135;6622098,46
202310;2;BA;51011;VOTORANTIM;63;336345,67
202310;2;CE;49906;BB;295;2772482,47
202310;2;CE;17351180;BCO TRIANGULO S.A.;59;70115,55
202310;2;CE;10045;BRADESCO;243;3139555,56
202310;2;CE;49944;BTG PACTUAL;7;54218,98
202310;2;CE;51626;CAIXA ECONÔMICA FEDERAL;194;267170,09
202310;2;CE;51884;INTER;24;103968,28
202310;2;CE;10069;ITAU;482;1490210,77
202310;2;CE;30379;SANTANDER;615;3250892,61
202310;2;CE;51011;VOTORANTIM;53;244320,86
202310;2;DF;49906;BB;100;649575,16
202310;2;DF;17351180;BCO TRIANGULO S.A.;31;41230,86
202310;2;DF;10045;BRADESCO;83;1332901,63
202310;2;DF;49944;BTG PACTUAL;6;45192,47
202310;2;DF;51626;CAIXA ECONÔMICA FEDERAL;134;269604,37
202310;2;DF;51884;INTER;14;66920,90
202310;2;DF;10069;ITAU;298;957082,60
202310;2;DF;30379;SANTANDER;325;2452710,03
202310;2;DF;51011;VOTORANTIM;37;161714,65
202310;2;ES;49906;BB;83;489251,94
202310;2;ES;17351180;BCO TRIANGULO S.A.;35;62097,53
202310;2;ES;10045;BRADESCO;64;598944,33
202310;2;ES;49944;BTG PACTUAL;8;36266,87
202310;2;ES;51626;CAIXA ECONÔMICA FEDERAL;92;163705,04
202310;2;ES;51884;INTER;13;61482,08
202310;2;ES;10069;ITAU;203;653144,72
202310;2;ES;30379;SANTANDER;293;1543859,27
202310;2;ES;51011;VOTORANTIM;33;216100,69
202310;2;GO;49906;BB;202;1455414,31
202310;2;GO;17351180;BCO TRIANGULO S.A.;41;44211,92
202310;2;GO;10045;BRADESCO;192;2531111,45
202310;2;GO;49944;BTG PACTUAL;9;24528,62
202310;2;GO;51626;CAIXA ECONÔMICA FEDERAL;283;513111,20
202310;2;GO;51884;INTER;13;45203,59
202310;2;GO;10069;ITAU;536;1570859,76
202310;2;GO;30379;SANTANDER;418;2867939,07
202310;2;GO;51011;VOTORANTIM;69;556177,66
202310;2;MA;49906;BB;327;2047769,11
202310;2;MA;17351180;BCO TRIANGULO S.A.;40;63625,81
202310;2;MA;10045;BRADESCO;146;1381387,24
202310;2;MA;49944;BTG PACTUAL;9;25607,75
202310;2;MA;51626;CAIXA ECONÔMICA FEDERAL;88;126533,64
202310;2;MA;51884;INTER;4;22151,81
202310;2;MA;10069;ITAU;159;385274,32
202310;2;MA;30379;SANTANDER;299;1472614,71
202310;2;MA;51011;VOTORANTIM;35;273918,03
202310;2;MG;49906;BB;526;3978051,13
202310;2;MG;17351180;BCO TRIANGULO S.A.;159;166576,79
202310;2;MG;10045;BRADESCO;415;4925112,63
202310;2;MG;49944;BTG PACTUAL;30;209386,57
202310;2;MG;51626;CAIXA ECONÔMICA FEDERAL;526;756014,56
202310;2;MG;51884;INTER;76;451641,01
202310;2;MG;10069;ITAU;1407;4240515,96
202310;2;MG;30379;SANTANDER;1587;10505476,60
202310;2;MG;51011;VOTORANTIM;211;965065,39
202310;2;MS;49906;BB;127;1212813,60
202310;2;MS;17351180;BCO TRIANGULO S.A.;39;51840,53
202310;2;MS;10045;BRADESCO;134;1756317,68
202310;2;MS;49944;BTG PACTUAL;3;15058,68
202310;2;MS;51626;CAIXA ECONÔMICA FEDERAL;73;150477,23
202310;2;MS;51884;INTER;6;18472,85
202310;2;MS;10069;ITAU;188;583400,30
202310;2;MS;30379;SANTANDER;267;1548155,74
202310;2;MS;51011;VOTORANTIM;68;451303,34
202310;2;MT;49906;BB;193;1611725,72
202310;2;MT;17351180;BCO TRIANGULO S.A.;24;28466,94
202310;2;MT;10045;BRADESCO;118;1468394,41
202310;2;MT;49944;BTG PACTUAL;5;14758,98
202310;2;MT;51626;CAIXA ECONÔMICA FEDERAL;84;154518,07
202310;2;MT;51884;INTER;9;51720,70
202310;2;MT;10069;ITAU;154;497531,55
202310;2;MT;30379;SANTANDER;223;1299460,00
202310;2;MT;51011;VOTORANTIM;53;354179,51
202310;2;PA;49906;BB;270;1624011,45
202310;2;PA;17351180;BCO TRIANGULO S.A.;110;125913,86
202310;2;PA;10045;BRADESCO;165;1924537,76
202310;2;PA;49944;BTG PACTUAL;4;11812,21
202310;2;PA;51626;CAIXA ECONÔMICA FEDERAL;135;173785,56
202310;2;PA;51884;INTER;19;79435,24
202310;2;PA;10069;ITAU;245;806615,53
202310;2;PA;30379;SANTANDER;444;2396200,00
202310;2;PA;51011;VOTORANTIM;44;346989,05
202310;2;PB;49906;BB;161;1130095,93
202310;2;PB;17351180;BCO TRIANGULO S.A.;54;55778,03
202310;2;PB;10045;BRADESCO;109;1329959,14
202310;2;PB;49944;BTG PACTUAL;5;7174,84
202310;2;PB;51626;CAIXA ECONÔMICA FEDERAL;104;193836,76
202310;2;PB;51884;INTER;9;22566,28
202310;2;PB;10069;ITAU;287;939168,68
202310;2;PB;30379;SANTANDER;255;1141103,72
202310;2;PB;51011;VOTORANTIM;40;275372,78
202310;2;PE;49906;BB;251;1526333,55
202310;2;PE;17351180;BCO TRIANGULO S.A.;84;69181,39
202310;2;PE;10045;BRADESCO;251;3864661,44
202310;2;PE;49944;BTG PACTUAL;9;21269,61
202310;2;PE;51626;CAIXA ECONÔMICA FEDERAL;156;193616,65
202310;2;PE;51884;INTER;16;81031,92
202310;2;PE;10069;ITAU;735;2156037,51
202310;2;PE;30379;SANTANDER;756;4481017,54
202310;2;PE;51011;VOTORANTIM;60;363859,14
202310;2;PI;49906;BB;197;1170636,36
202310;2;PI;17351180;BCO TRIANGULO S.A.;17;20310,94
202310;2;PI;10045;BRADESCO;54;426357,77
202310;2;PI;49944;BTG PACTUAL;1;774,29
202310;2;PI;51626;CAIXA ECONÔMICA FEDERAL;102;165931,93
202310;2;PI;51884;INTER;2;4893,33
202310;2;PI;10069;ITAU;108;290200,26
202310;2;PI;30379;SANTANDER;144;572409,87
202310;2;PI;51011;VOTORANTIM;30;235045,83
202310;2;PR;49906;BB;253;2226639,13
202310;2;PR;17351180;BCO TRIANGULO S.A.;101;195432,31
202310;2;PR;10045;BRADESCO;321;5424934,19
202310;2;PR;49944;BTG PACTUAL;18;225060,37
202310;2;PR;51626;CAIXA ECONÔMICA FEDERAL;376;723275,02
202310;2;PR;51884;INTER;26;128530,58
202310;2;PR;10069;ITAU;989;2964062,99
202310;2;PR;30379;SANTANDER;942;6870713,90
202310;2;PR;51011;VOTORANTIM;195;1194584,87
202310;2;RJ;49906;BB;290;2107643,32
202310;2;RJ;17351180;BCO TRIANGULO S.A.;138;263124,34
202310;2;RJ;10045;BRADESCO;668;9764587,28
202310;2;RJ;49944;BTG PACTUAL;36;186138,52
202310;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;389;613593,97
202310;2;RJ;51884;INTER;51;344431,31
202310;2;RJ;10069;ITAU;2908;7421047,00
202310;2;RJ;30379;SANTANDER;2578;17989848,09
202310;2;RJ;51011;VOTORANTIM;213;1281774,29
202310;2;RN;49906;BB;164;1046080,93
202310;2;RN;17351180;BCO TRIANGULO S.A.;61;55036,67
202310;2;RN;10045;BRADESCO;59;644334,68
202310;2;RN;49944;BTG PACTUAL;7;11044,76
202310;2;RN;51626;CAIXA ECONÔMICA FEDERAL;82;141254,37
202310;2;RN;51884;INTER;9;22059,16
202310;2;RN;10069;ITAU;222;575631,24
202310;2;RN;30379;SANTANDER;257;1271406,69
202310;2;RN;51011;VOTORANTIM;33;156828,77
202310;2;RO;49906;BB;75;507047,05
202310;2;RO;17351180;BCO TRIANGULO S.A.;20;19357,55
202310;2;RO;10045;BRADESCO;38;802270,18
202310;2;RO;49944;BTG PACTUAL;3;39757,34
202310;2;RO;51626;CAIXA ECONÔMICA FEDERAL;50;102726,10
202310;2;RO;51884;INTER;5;29711,72
202310;2;RO;10069;ITAU;45;150634,21
202310;2;RO;30379;SANTANDER;96;559903,99
202310;2;RO;51011;VOTORANTIM;16;55866,87
202310;2;RR;49906;BB;46;680225,03
202310;2;RR;17351180;BCO TRIANGULO S.A.;2;3529,72
202310;2;RR;10045;BRADESCO;13;229188,91
202310;2;RR;49944;BTG PACTUAL;1;2005,43
202310;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;5232,87
202310;2;RR;51884;INTER;2;6932,49
202310;2;RR;10069;ITAU;18;54637,78
202310;2;RR;30379;SANTANDER;36;154663,34
202310;2;RR;51011;VOTORANTIM;6;42383,43
202310;2;RS;49906;BB;230;1395106,52
202310;2;RS;17351180;BCO TRIANGULO S.A.;88;116569,51
202310;2;RS;10045;BRADESCO;153;1776671,06
202310;2;RS;49944;BTG PACTUAL;13;78167,30
202310;2;RS;51626;CAIXA ECONÔMICA FEDERAL;393;739633,88
202310;2;RS;51884;INTER;23;92255,79
202310;2;RS;10069;ITAU;842;2193717,76
202310;2;RS;30379;SANTANDER;865;4668290,57
202310;2;RS;51011;VOTORANTIM;134;925369,52
202310;2;SC;49906;BB;242;1876412,98
202310;2;SC;17351180;BCO TRIANGULO S.A.;78;84390,28
202310;2;SC;10045;BRADESCO;213;3261321,86
202310;2;SC;49944;BTG PACTUAL;9;83989,94
202310;2;SC;51626;CAIXA ECONÔMICA FEDERAL;248;438433,55
202310;2;SC;51884;INTER;20;119143,04
202310;2;SC;10069;ITAU;556;1817368,92
202310;2;SC;30379;SANTANDER;502;2951747,93
202310;2;SC;51011;VOTORANTIM;133;928905,54
202310;2;SE;49906;BB;75;343446,89
202310;2;SE;13009717;BCO DO EST. DE SE S.A.;32;251060,52
202310;2;SE;17351180;BCO TRIANGULO S.A.;8;4874,09
202310;2;SE;10045;BRADESCO;21;93435,95
202310;2;SE;49944;BTG PACTUAL;1;1637,42
202310;2;SE;51626;CAIXA ECONÔMICA FEDERAL;63;72100,98
202310;2;SE;51884;INTER;6;21407,35
202310;2;SE;10069;ITAU;159;403376,21
202310;2;SE;30379;SANTANDER;135;751280,65
202310;2;SE;51011;VOTORANTIM;13;119291,08
202310;2;SP;49906;BB;1008;8061157,27
202310;2;SP;17351180;BCO TRIANGULO S.A.;305;414251,74
202310;2;SP;10045;BRADESCO;2246;28731821,60
202310;2;SP;49944;BTG PACTUAL;107;600974,42
202310;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1174;1833255,93
202310;2;SP;51884;INTER;157;744902,63
202310;2;SP;10069;ITAU;6593;18859388,84
202310;2;SP;30379;SANTANDER;6628;43923110,96
202310;2;SP;51011;VOTORANTIM;900;5326266,78
202310;2;TO;49906;BB;94;603702,58
202310;2;TO;17351180;BCO TRIANGULO S.A.;6;4714,53
202310;2;TO;10045;BRADESCO;34;366361,85
202310;2;TO;49944;BTG PACTUAL;1;1792,18
202310;2;TO;51626;CAIXA ECONÔMICA FEDERAL;30;36286,23
202310;2;TO;51884;INTER;1;5120,23
202310;2;TO;10069;ITAU;24;91028,41
202310;2;TO;30379;SANTANDER;52;272197,24
202310;2;TO;51011;VOTORANTIM;15;114396,92
202311;1;AC;49906;BB;153;145430,73
202311;1;AC;30290;BMG;112;127483,38
202311;1;AC;10045;BRADESCO;34;40225,52
202311;1;AC;31976;BRB;1;753,30
202311;1;AC;49944;BTG PACTUAL;103;127497,68
202311;1;AC;51626;CAIXA ECONÔMICA FEDERAL;135;147744,25
202311;1;AC;51884;INTER;167;185637,42
202311;1;AC;10069;ITAU;47;47970,54
202311;1;AC;52058;NUBANK;471;475193,91
202311;1;AC;30379;SANTANDER;61;56206,03
202311;1;AC;3632872;SICOOB CREDISUL;6;12133,17
202311;1;AC;51011;VOTORANTIM;4;5259,56
202311;1;AL;51750;BANCO SICOOB;5;8320,07
202311;1;AL;30173;BANRISUL;3;3089,65
202311;1;AL;49906;BB;252;201380,15
202311;1;AL;30290;BMG;538;557616,85
202311;1;AL;10045;BRADESCO;135;116652,02
202311;1;AL;31976;BRB;8;7170,91
202311;1;AL;49944;BTG PACTUAL;365;361804,06
202311;1;AL;52072;C6 BANK;4;2884,71
202311;1;AL;51626;CAIXA ECONÔMICA FEDERAL;441;379163,14
202311;1;AL;51884;INTER;898;923198,04
202311;1;AL;10069;ITAU;135;128817,94
202311;1;AL;52058;NUBANK;1099;913133,48
202311;1;AL;30379;SANTANDER;181;164164,53
202311;1;AL;51011;VOTORANTIM;20;23485,68
202311;1;AM;51750;BANCO SICOOB;6;6218,79
202311;1;AM;30173;BANRISUL;1;989,83
202311;1;AM;49906;BB;352;354907,18
202311;1;AM;30290;BMG;676;885825,66
202311;1;AM;10045;BRADESCO;678;713473,12
202311;1;AM;31976;BRB;12;11742,04
202311;1;AM;49944;BTG PACTUAL;907;1182107,46
202311;1;AM;52072;C6 BANK;2;2701,61
202311;1;AM;51626;CAIXA ECONÔMICA FEDERAL;850;949329,92
202311;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;4;10446,71
202311;1;AM;51884;INTER;1603;2067404,49
202311;1;AM;10069;ITAU;628;753497,23
202311;1;AM;52058;NUBANK;3018;3164938,91
202311;1;AM;30379;SANTANDER;487;550252,05
202311;1;AM;5203605;SICOOB AMAZÔNIA;6;7592,07
202311;1;AM;3632872;SICOOB CREDISUL;1;709,33
202311;1;AM;51011;VOTORANTIM;30;43554,64
202311;1;AP;49906;BB;117;95292,54
202311;1;AP;30290;BMG;76;85616,75
202311;1;AP;10045;BRADESCO;15;16728,22
202311;1;AP;31976;BRB;2;874,68
202311;1;AP;49944;BTG PACTUAL;94;110111,04
202311;1;AP;52072;C6 BANK;1;241,47
202311;1;AP;51626;CAIXA ECONÔMICA FEDERAL;58;78037,24
202311;1;AP;51884;INTER;211;210196,58
202311;1;AP;10069;ITAU;44;39025,72
202311;1;AP;52058;NUBANK;272;226338,31
202311;1;AP;30379;SANTANDER;65;65009,60
202311;1;AP;51011;VOTORANTIM;4;5245,41
202311;1;BA;51750;BANCO SICOOB;22;26317,80
202311;1;BA;30173;BANRISUL;11;8713,69
202311;1;BA;49906;BB;1249;1124057,59
202311;1;BA;30290;BMG;1922;2298185,43
202311;1;BA;10045;BRADESCO;1027;1014518,28
202311;1;BA;31976;BRB;31;36349,22
202311;1;BA;49944;BTG PACTUAL;1836;2037107,90
202311;1;BA;52072;C6 BANK;13;11937,91
202311;1;BA;51626;CAIXA ECONÔMICA FEDERAL;2009;1881932,86
202311;1;BA;4174720;CC SICOOB COOPEMAR;2;1209,79
202311;1;BA;4321309;CC SICOOB CRED EXECUTIVO;2;3437,08
202311;1;BA;2528151;CC SICOOB CREDCOOP;1;556,90
202311;1;BA;2282165;CC SICOOB CREDICONQUISTA;4;7957,87
202311;1;BA;2876918;CC SICOOB NORTE SUL;3;1681,92
202311;1;BA;51884;INTER;3353;3706952,05
202311;1;BA;10069;ITAU;975;1011172,06
202311;1;BA;52058;NUBANK;5448;5013412,15
202311;1;BA;30379;SANTANDER;1053;999425,86
202311;1;BA;73398646;SOC CC SICOOB COOPERE;7;10428,64
202311;1;BA;51011;VOTORANTIM;83;91265,50
202311;1;CE;51750;BANCO SICOOB;6;3802,75
202311;1;CE;30173;BANRISUL;4;2394,24
202311;1;CE;49906;BB;1099;928569,49
202311;1;CE;30290;BMG;1462;1605786,57
202311;1;CE;10045;BRADESCO;869;829833,14
202311;1;CE;31976;BRB;14;11781,61
202311;1;CE;49944;BTG PACTUAL;1391;1507058,14
202311;1;CE;52072;C6 BANK;3;1814,44
202311;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1475;1403583,28
202311;1;CE;51884;INTER;3364;3521731,21
202311;1;CE;10069;ITAU;744;716629,77
202311;1;CE;52058;NUBANK;4827;4334409,22
202311;1;CE;30379;SANTANDER;858;831707,48
202311;1;CE;51011;VOTORANTIM;77;84684,60
202311;1;DF;51750;BANCO SICOOB;15;15001,58
202311;1;DF;30173;BANRISUL;7;11167,84
202311;1;DF;49906;BB;540;507589,93
202311;1;DF;30290;BMG;859;1147027,26
202311;1;DF;10045;BRADESCO;148;146274,08
202311;1;DF;31976;BRB;257;298783,02
202311;1;DF;49944;BTG PACTUAL;785;1012598,41
202311;1;DF;52072;C6 BANK;3;2442,40
202311;1;DF;51626;CAIXA ECONÔMICA FEDERAL;665;736407,97
202311;1;DF;1187961;CC DISTRITO FEDERAL E ENTORNO;6;7692,83
202311;1;DF;37079720;CCLA SICOOB CREDIJUSTRA;1;4755,08
202311;1;DF;694877;COOP SICOOB EXECUTIVO LTDA.;3;3258,29
202311;1;DF;51884;INTER;1848;2266649,52
202311;1;DF;10069;ITAU;442;539771,91
202311;1;DF;52058;NUBANK;2323;2270576,15
202311;1;DF;30379;SANTANDER;393;424490,28
202311;1;DF;3632872;SICOOB CREDISUL;1;556,76
202311;1;DF;51011;VOTORANTIM;24;29638,88
202311;1;ES;51750;BANCO SICOOB;87;81552,62
202311;1;ES;30173;BANRISUL;3;5303,68
202311;1;ES;49906;BB;196;186521,80
202311;1;ES;30290;BMG;600;753740,01
202311;1;ES;10045;BRADESCO;104;112153,18
202311;1;ES;31976;BRB;5;2345,62
202311;1;ES;49944;BTG PACTUAL;481;660881,39
202311;1;ES;51626;CAIXA ECONÔMICA FEDERAL;516;554608,55
202311;1;ES;51884;INTER;1061;1428722,32
202311;1;ES;10069;ITAU;293;330570,72
202311;1;ES;52058;NUBANK;1457;1422563,22
202311;1;ES;30379;SANTANDER;282;326488,16
202311;1;ES;3632872;SICOOB CREDISUL;1;2319,67
202311;1;ES;51011;VOTORANTIM;19;30454,59
202311;1;GO;51750;BANCO SICOOB;27;40291,20
202311;1;GO;30173;BANRISUL;1;695,71
202311;1;GO;49906;BB;399;404343,82
202311;1;GO;30290;BMG;946;1206160,00
202311;1;GO;10045;BRADESCO;281;296139,22
202311;1;GO;31976;BRB;69;114216,14
202311;1;GO;49944;BTG PACTUAL;929;1128815,89
202311;1;GO;52072;C6 BANK;3;5485,30
202311;1;GO;51626;CAIXA ECONÔMICA FEDERAL;786;731340,49
202311;1;GO;1187961;CC DISTRITO FEDERAL E ENTORNO;1;1195,65
202311;1;GO;33579731;CCLA CENTRO-SUL GOIANO;3;5742,99
202311;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;2;1614,69
202311;1;GO;694877;COOP SICOOB EXECUTIVO LTDA.;4;2589,73
202311;1;GO;51884;INTER;1780;2211631,45
202311;1;GO;10069;ITAU;654;750456,54
202311;1;GO;52058;NUBANK;2467;2292841,17
202311;1;GO;30379;SANTANDER;462;504201,75
202311;1;GO;73398646;SOC CC SICOOB COOPERE;1;2601,63
202311;1;GO;51011;VOTORANTIM;44;60456,60
202311;1;MA;51750;BANCO SICOOB;6;6616,30
202311;1;MA;30173;BANRISUL;3;1169,94
202311;1;MA;49906;BB;746;573765,49
202311;1;MA;30290;BMG;527;657179,82
202311;1;MA;10045;BRADESCO;284;248297,34
202311;1;MA;31976;BRB;4;2083,73
202311;1;MA;49944;BTG PACTUAL;500;554195,26
202311;1;MA;52072;C6 BANK;3;3343,00
202311;1;MA;51626;CAIXA ECONÔMICA FEDERAL;495;441830,36
202311;1;MA;51884;INTER;1085;1149519,35
202311;1;MA;10069;ITAU;233;223349,45
202311;1;MA;52058;NUBANK;1986;1698134,00
202311;1;MA;30379;SANTANDER;281;283281,38
202311;1;MA;51011;VOTORANTIM;18;23762,50
202311;1;MG;51750;BANCO SICOOB;217;271549,99
202311;1;MG;30173;BANRISUL;10;16843,63
202311;1;MG;49906;BB;1226;1154395,31
202311;1;MG;30290;BMG;4020;5032917,29
202311;1;MG;10045;BRADESCO;920;969304,78
202311;1;MG;31976;BRB;23;23889,91
202311;1;MG;49944;BTG PACTUAL;2341;2963249,31
202311;1;MG;52072;C6 BANK;8;8879,24
202311;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2981;3141589,40
202311;1;MG;2466552;CC SICOOB VALE SUL;2;1619,95
202311;1;MG;65239402;CC UNIÃO DO CENTRO OESTE DE MINAS;3;6038,11
202311;1;MG;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,62
202311;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;11;13417,51
202311;1;MG;64480833;CCLA MARTINHO CAMPOS;1;1454,12
202311;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;2;2073,63
202311;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;9;13422,96
202311;1;MG;19402130;CECM EMPR EST HOSP BH RM ZM;1;762,14
202311;1;MG;51884;INTER;7772;8733742,68
202311;1;MG;10069;ITAU;2091;2193358,26
202311;1;MG;52058;NUBANK;7199;7152092,80
202311;1;MG;30379;SANTANDER;1466;1461180,20
202311;1;MG;51011;VOTORANTIM;87;112814,34
202311;1;MS;51750;BANCO SICOOB;16;13790,73
202311;1;MS;30173;BANRISUL;3;1629,38
202311;1;MS;49906;BB;388;389674,09
202311;1;MS;30290;BMG;645;797946,65
202311;1;MS;10045;BRADESCO;348;387203,95
202311;1;MS;31976;BRB;5;5140,73
202311;1;MS;49944;BTG PACTUAL;565;686598,42
202311;1;MS;52072;C6 BANK;4;4057,81
202311;1;MS;51626;CAIXA ECONÔMICA FEDERAL;640;695126,18
202311;1;MS;51884;INTER;841;966925,53
202311;1;MS;10069;ITAU;224;277584,90
202311;1;MS;52058;NUBANK;1890;1774646,91
